%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:03:47

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
nan,nan,nan,nan;
23559.0,0.25,1626016.75,148625.0;
23598.0,0.25,1626738.75,147875.0;
23638.0,0.25,1627475.75,147250.0;
23678.0,0.25,1628206.75,146250.0;
23717.0,0.25,1628920.0,146500.0;
23756.0,0.25,1629638.5,147375.0;
23797.0,0.25,1630398.5,148250.0;
23837.0,0.25,1631141.625,148750.0;
23876.0,0.25,1631867.75,148875.0;
23917.0,0.25,1632627.75,148250.0;
23961.0,0.25,1633437.625,147000.0;
24001.0,0.25,1634172.625,147000.0;
24041.0,0.25,1634912.25,147875.0;
24081.0,0.25,1635655.375,148625.0;
24121.0,0.25,1636399.0,148750.0;
24162.0,0.25,1637160.625,148750.0;
24203.0,0.25,1637919.75,148125.0;
24243.0,0.25,1638655.75,147000.0;
24283.0,0.25,1639389.75,146875.0;
24323.0,0.25,1640127.5,147875.0;
24362.0,0.25,1640851.375,148625.0;
24401.0,0.25,1641577.5,148875.0;
24441.0,0.25,1642322.25,149000.0;
24481.0,0.25,1643066.5,148625.0;
24521.0,0.25,1643805.75,147750.0;
24562.0,0.25,1644557.125,146625.0;
24602.0,0.25,1645291.5,147000.0;
24641.0,0.25,1646011.5,147750.0;
24681.0,0.25,1646754.75,148750.0;
24721.0,0.25,1647499.0,149000.0;
24760.0,0.25,1648226.125,149125.0;
24801.0,0.25,1648987.625,148750.0;
24843.0,0.25,1649761.375,147250.0;
24884.0,0.25,1650515.0,147125.0;
24925.0,0.25,1651272.25,147625.0;
24969.0,0.25,1652087.0,148125.0;
25011.0,0.25,1652865.0,148125.0;
25051.0,0.25,1653605.25,148000.0;
25091.0,0.25,1654343.0,147500.0;
25131.0,0.25,1655076.5,146500.0;
25171.0,0.25,1655807.5,146250.0;
25211.0,0.25,1656544.125,147375.0;
25251.0,0.25,1657283.75,148000.0;
25291.0,0.25,1658025.0,148375.0;
25330.0,0.25,1658748.5,148375.0;
25371.0,0.25,1659508.75,148000.0;
25411.0,0.25,1660245.875,147375.0;
25451.0,0.25,1660977.25,146375.0;
nan,nan,nan,nan;
25495.0,0.25,1661782.5,146750.0;
25534.0,0.25,1662501.0,147500.0;
25574.0,0.25,1663242.75,148375.0;
25613.0,0.25,1663967.875,148750.0;
25653.0,0.25,1664712.375,148750.0;
25692.0,0.25,1665435.5,148375.0;
25731.0,0.25,1666154.0,147125.0;
25771.0,0.25,1666888.75,147000.0;
25812.0,0.25,1667646.75,147875.0;
25852.0,0.25,1668388.25,148500.0;
25892.0,0.25,1669131.75,148625.0;
25933.0,0.25,1669893.5,148625.0;
25972.0,0.25,1670615.75,148125.0;
26012.0,0.25,1671353.125,147375.0;
26053.0,0.25,1672105.0,146750.0;
26092.0,0.25,1672824.0,147750.0;
26132.0,0.25,1673566.0,148500.0;
26172.0,0.25,1674311.125,148875.0;
26212.0,0.25,1675055.625,148875.0;
26251.0,0.25,1675781.0,148625.0;
26291.0,0.25,1676520.75,147875.0;
26331.0,0.25,1677254.875,146750.0;
26371.0,0.25,1677988.125,146875.0;
26411.0,0.25,1678726.25,147625.0;
26451.0,0.25,1679468.625,148625.0;
26491.0,0.25,1680213.125,148875.0;
26531.0,0.25,1680959.375,149250.0;
26572.0,0.25,1681721.25,148875.0;
26614.0,0.25,1682495.5,147500.0;
26653.0,0.25,1683211.75,147000.0;
26693.0,0.25,1683949.75,147500.0;
26732.0,0.25,1684672.0,148125.0;
26772.0,0.25,1685413.0,148250.0;
26812.0,0.25,1686154.25,148125.0;
