%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:06:52

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
23558.0,0.0,2299373.75,0.0;
23597.0,0.0,2299373.75,0.0;
23637.0,0.0,2299373.75,0.0;
23677.0,0.0,2299373.75,0.0;
23717.0,0.0,2299373.75,0.0;
23758.0,0.0,2299373.75,0.0;
23798.0,0.0,2299373.75,0.0;
23837.0,0.0,2299373.75,0.0;
23878.0,0.0,2299373.75,0.0;
23918.0,0.0,2299373.75,0.0;
23957.0,0.0,2299373.75,0.0;
23997.0,0.0,2299373.75,0.0;
24041.0,0.0,2299373.75,0.0;
24081.0,0.0,2299373.75,0.0;
24121.0,0.0,2299373.75,0.0;
24161.0,0.0,2299373.75,0.0;
24201.0,0.0,2299373.75,0.0;
24241.0,0.0,2299373.75,0.0;
24282.0,0.0,2299373.75,0.0;
24322.0,0.0,2299373.75,0.0;
24362.0,0.0,2299373.75,0.0;
24403.0,0.0,2299373.75,0.0;
24443.0,0.0,2299373.75,0.0;
24483.0,0.0,2299373.75,0.0;
24523.0,0.0,2299373.75,0.0;
24564.0,0.0,2299373.75,0.0;
24604.0,0.0,2299373.75,0.0;
24646.0,0.0,2299373.75,0.0;
24686.0,0.0,2299373.75,0.0;
24725.0,0.0,2299373.75,0.0;
24766.0,0.0,2299373.75,0.0;
24806.0,0.0,2299373.75,0.0;
24845.0,0.0,2299373.75,0.0;
24885.0,0.0,2299373.75,0.0;
24929.0,0.0,2299373.75,0.0;
24969.0,0.0,2299373.75,0.0;
25009.0,0.0,2299373.75,0.0;
25050.0,0.0,2299373.75,0.0;
25092.0,0.0,2299373.75,0.0;
25132.0,0.0,2299373.75,0.0;
25174.0,0.0,2299373.75,0.0;
25213.0,0.0,2299373.75,0.0;
25253.0,0.0,2299373.75,0.0;
25294.0,0.0,2299373.75,0.0;
25333.0,0.0,2299373.75,0.0;
25373.0,0.0,2299373.75,0.0;
25414.0,0.0,2299373.75,0.0;
25453.0,0.0,2299373.75,0.0;
25494.0,0.0,2299373.75,0.0;
25535.0,0.0,2299373.75,0.0;
25575.0,0.0,2299373.75,0.0;
25617.0,0.0,2299373.75,0.0;
25658.0,0.0,2299373.75,0.0;
25699.0,0.0,2299373.75,0.0;
25740.0,0.0,2299373.75,0.0;
25789.0,0.0,2299373.75,0.0;
25838.0,0.0,2299373.75,0.0;
25884.0,0.0,2299373.75,0.0;
25931.0,0.0,2299373.75,0.0;
25975.0,0.0,2299373.75,0.0;
26017.0,0.0,2299373.75,0.0;
26058.0,0.0,2299373.75,0.0;
26098.0,0.0,2299373.75,0.0;
26141.0,0.0,2299373.75,0.0;
26182.0,0.0,2299373.75,0.0;
26222.0,0.0,2299373.75,0.0;
26262.0,0.0,2299373.75,0.0;
26302.0,0.0,2299373.75,0.0;
26342.0,0.0,2299373.75,0.0;
26382.0,0.0,2299373.75,0.0;
26422.0,0.0,2299373.75,0.0;
26462.0,0.0,2299373.75,0.0;
26502.0,0.0,2299373.75,0.0;
26542.0,0.0,2299373.75,0.0;
26582.0,0.0,2299373.75,0.0;
26622.0,0.0,2299373.75,0.0;
26664.0,0.0,2299373.75,0.0;
26706.0,0.0,2299373.75,0.0;
26746.0,0.0,2299373.75,0.0;
26787.0,0.0,2299373.75,0.0;
26839.0,0.0,2299373.75,0.0;
26882.0,0.0,2299373.75,0.0;
26922.0,0.0,2299373.75,0.0;
26964.0,0.0,2299373.75,0.0;
27005.0,0.0,2299373.75,0.0;
27046.0,0.0,2299373.75,0.0;
27086.0,0.0,2299373.75,0.0;
27126.0,0.0,2299373.75,0.0;
27166.0,0.0,2299373.75,0.0;
27206.0,0.0,2299373.75,0.0;
27246.0,0.0,2299373.75,0.0;
27286.0,0.0,2299373.75,0.0;
27326.0,0.0,2299373.75,0.0;
